Subscription,Resource Group,Location,Type,Service Name,Broken,Category,Subcategory,Severity,Description,Result,Learn
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,globalai-demo,westeurope,Microsoft.Web/serverfarms,globalai-cluster,false,Reliability,SKU,High,Plan SKU,B1,https://learn.microsoft.com/en-us/azure/app-service/overview-hosting-plans
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,globalai-demo,westeurope,Microsoft.Web/serverfarms,globalai-cluster,false,Reliability,SLA,High,Plan should have a SLA,99.95%,https://www.azure.cn/en-us/support/sla/app-service/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,globalai-demo,westeurope,Microsoft.ContainerRegistry/registries,globalaies,false,Reliability,SKU,High,ContainerRegistry SKU,Premium,https://learn.microsoft.com/en-us/azure/container-registry/container-registry-skus
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,globalai-demo,westeurope,Microsoft.ContainerRegistry/registries,globalaies,false,Reliability,SLA,High,ContainerRegistry should have a SLA,99.95%,https://www.azure.cn/en-us/support/sla/container-registry/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,globalai-demo,westeurope,Microsoft.ContainerRegistry/registries,globalaies,false,Security,Identity and Access Control,Medium,ContainerRegistry should have anonymous pull access disabled,,https://learn.microsoft.com/azure/container-registry/anonymous-pull-access#configure-anonymous-pull-access
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Operational Excellence,Tags,Low,App Service should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Security,Security,High,App Service should have Always On enabled,,https://learn.microsoft.com/en-us/azure/app-service/configure-common?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Security,TLS,High,App Service should use TLS 1.2,,https://learn.microsoft.com/en-us/azure/app-service/overview-tls
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Reliability,Reliability,Medium,App Service should avoid using Client Affinity,,https://learn.microsoft.com/en-us/azure/well-architected/service-guides/azure-app-service/reliability#checklist
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Security,Networking,Medium,App Service should use VNET integration,,https://learn.microsoft.com/en-us/azure/app-service/overview-vnet-integration
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Security,Security,High,App Service should not allow insecure FTP,,https://learn.microsoft.com/en-us/azure/app-service/deploy-ftp?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms/sites,globalai-es,false,Security,Security,High,App Service remote debugging should be disabled,,https://learn.microsoft.com/en-us/visualstudio/debugger/remote-debugging-azure-app-service?view=vs-2022#enable-remote-debugging
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms,ASP-GlobalAIES-88c2,false,Reliability,SKU,High,Plan SKU,P1v2,https://learn.microsoft.com/en-us/azure/app-service/overview-hosting-plans
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms,ASP-GlobalAIES-88c2,false,Reliability,SLA,High,Plan should have a SLA,99.95%,https://www.azure.cn/en-us/support/sla/app-service/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Web/serverfarms,ASP-GlobalAIES-88c2,false,Operational Excellence,Tags,Low,Plan should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.DBforMySQL/flexibleServers,globalaies-820e1353e2ce4ded888db0de72483955-dbserver,false,Security,Private IP Address,High,Azure Database for MySQL - Flexible Server should have private access enabled,,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/how-to-manage-virtual-network-cli
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.DBforMySQL/flexibleServers,globalaies-820e1353e2ce4ded888db0de72483955-dbserver,false,Reliability,SLA,High,Azure Database for MySQL - Flexible Server should have a SLA,99.9%,hhttps://www.microsoft.com/licensing/docs/view/Service-Level-Agreements-SLA-for-Online-Services?lang=1
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.DBforMySQL/flexibleServers,globalaies-820e1353e2ce4ded888db0de72483955-dbserver,false,Operational Excellence,Tags,Low,Azure Database for MySQL - Flexible Server should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.DBforMySQL/flexibleServers,globalaies-820e1353e2ce4ded888db0de72483955-dbserver,false,Reliability,SKU,High,Azure Database for MySQL - Flexible Server SKU,Standard_B2s,https://learn.microsoft.com/en-us/azure/mysql/flexible-server/concepts-service-tiers-storage
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,global,Microsoft.Cdn/profiles,globalaies-291e1bfa2ba58dc55f2a-cdnprofile,false,Reliability,SKU,High,Azure FrontDoor SKU,Standard_Microsoft,https://learn.microsoft.com/en-us/azure/frontdoor/standard-premium/tier-comparison
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,global,Microsoft.Cdn/profiles,globalaies-291e1bfa2ba58dc55f2a-cdnprofile,false,Reliability,SLA,High,Azure FrontDoor SLA,99.99%,https://www.azure.cn/en-us/support/sla/cdn/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,global,Microsoft.Cdn/profiles,globalaies-291e1bfa2ba58dc55f2a-cdnprofile,false,Operational Excellence,Tags,Low,Azure FrontDoor should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Network/virtualNetworks,globalaies-0f21c57227-vnet,false,Operational Excellence,Tags,Low,Virtual Network should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Network/virtualNetworks,globalaies-0f21c57227-vnet,false,Reliability,Availability Zones,High,Virtual Network should have availability zones enabled,,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-overview#virtual-networks-and-availability-zones
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Network/virtualNetworks,globalaies-0f21c57227-vnet,false,Reliability,Reliability,High,Virtual NetworK should have at least two DNS servers assigned,,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-networks-name-resolution-for-vms-and-role-instances?tabs=redhat#specify-dns-servers
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Storage/storageAccounts,globalaies20224c6ab9,false,Security,TLS,Low,Storage Account should enforce TLS >= 1.2,,https://learn.microsoft.com/en-us/azure/storage/common/transport-layer-security-configure-minimum-version?tabs=portal
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Storage/storageAccounts,globalaies20224c6ab9,false,Security,HTTPS Only,High,Storage Account should use HTTPS only,,https://learn.microsoft.com/en-us/azure/storage/common/storage-require-secure-transfer
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Storage/storageAccounts,globalaies20224c6ab9,false,Reliability,SKU,High,Storage SKU,Standard_RAGRS,https://learn.microsoft.com/en-us/rest/api/storagerp/srp_sku_types
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Storage/storageAccounts,globalaies20224c6ab9,false,Reliability,SLA,High,Storage should have a SLA,99.99%,https://www.azure.cn/en-us/support/sla/storage/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,GlobalAI-ES,westeurope,Microsoft.Storage/storageAccounts,globalaies20224c6ab9,false,Operational Excellence,Tags,Low,Storage Account should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,northeurope,Microsoft.ContainerRegistry/registries,azurebrains,false,Security,Identity and Access Control,Medium,ContainerRegistry should have anonymous pull access disabled,,https://learn.microsoft.com/azure/container-registry/anonymous-pull-access#configure-anonymous-pull-access
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,northeurope,Microsoft.ContainerRegistry/registries,azurebrains,false,Reliability,SLA,High,ContainerRegistry should have a SLA,99.95%,https://www.azure.cn/en-us/support/sla/container-registry/
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,northeurope,Microsoft.ContainerRegistry/registries,azurebrains,false,Operational Excellence,Tags,Low,ContainerRegistry should have tags,,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/tag-resources?tabs=json
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,northeurope,Microsoft.ContainerRegistry/registries,azurebrains,false,Reliability,SKU,High,ContainerRegistry SKU,Standard,https://learn.microsoft.com/en-us/azure/container-registry/container-registry-skus
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,westeurope,Microsoft.Logic/workflows,Defender-Logic-Alert,false,Security,Firewall,High,Logic App should limit access to Http Triggers,,https://learn.microsoft.com/en-us/azure/logic-apps/logic-apps-securing-a-logic-app?tabs=azure-portal#restrict-access-by-ip-address-range
a0e36c1b-7b3e-49ff-b98c-2e75c456d1a2,Security,westeurope,Microsoft.Logic/workflows,Defender-Logic-Alert,false,Reliability,SLA,High,Logic App should have a SLA,99.9%,https://www.microsoft.com/licensing/docs/view/Service-Level-Agreements-SLA-for-Online-Services?lang=1
